index,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,y
2414,15000.0,-88888,5,-88888,0.0,5,1200.0,1587.694,0,0,-88888.0,0,5,1,1,1,1,5.0,7.0,0.0,1
4704,1610.42,6,199,25,24.0,11,580.0,328.8888889,23,28,1550.42,21,29,0,0,16,17,120.0,520.0,68.67,1
6902,1825108.0,26,481,231,0.0,315,46209.7561,107263.8366,65,44,3424.0,7,479,12,6,17,18,27904.5,81212.62,9411.19,0
5099,570550.0,21,690,387,0.0,359,26868.46774,32316.77903,78,37,661.0,5,690,0,0,0,0,2400.0,7466.67,725.33,0
6540,74500.0,3,59,35,0.0,40,10176.47059,6011.538462,11,7,64500.0,4,59,6,4,4,7,400.0,1420.0,150.0,0
3063,211050.0,-88888,64,-88888,0.0,64,2852.380952,3792.564103,14,4,-88888.0,0,64,29,29,14,22,2472.0,8755.0,721.0,0
1861,27050.0,7,75,18,0.0,74,2572.321429,3266.761364,31,7,350.0,6,75,3,3,2,1,56.0,142.67,21.33,1
685,224451.55,50,926,525,0.0,424,4292.666667,4183.057851,140,102,126863.55,5,926,106,50,133,160,87515.0,274213.67,24690.22,0
2492,203897.3,4,24,16,0.0,17,34525.0,8890.0,12,3,14.56,3,24,3,1,3,2,1799.0,6168.0,385.5,0
7918,9604.0,3,24,17,0.0,12,650.0,556.0,10,3,0.0,5,24,12,6,20,25,162.0,546.0,42.0,1
293,155542.35,67,1580,454,0.0,897,50457.82314,49211.86445,149,94,2175.25,9,1379,68,19,161,173,15320.0,62735.4,4442.8,0
2110,5542.07,31,153,60,0.0,153,4421.452381,6618.940217,78,22,98.21,1,153,24,14,16,19,43560.0,80640.0,14220.0,0
7496,15998.0,19,373,185,2080.8,99,282.1276596,331.3016529,43,25,12938.0,9,299,66,30,74,84,12571.5,71961.0,3814.8,0
3634,16580.0,7,81,37,0.0,64,2905.454545,2483.125,27,6,16580.0,5,81,6,3,5,6,56.0,266.0,33.83,1
4387,7100.0,-88888,27,3,0.0,24,6866.666667,5124.081633,2,2,0.0,3,27,9,9,6,9,33.0,216.33,5.5,1
4305,49900.0,20,213,122,0.0,154,3821.818182,3205.547945,69,16,0.0,3,213,8,3,7,10,3000.0,9156.25,1109.38,1
3125,32.5,0,29,27,0.0,19,-88888.0,213.3333333,0,0,17.5,3,29,23,1,34,45,1265.0,2126.67,0.0,0
2839,7300.0,4,36,19,0.0,30,400.0,875.6756757,13,1,0.0,2,36,26,14,14,27,1925.0,7956.67,834.17,1
6659,406957.69,9,535,270,0.0,210,48592.27273,38587.48538,41,42,45216.69,5,535,12,7,14,16,14760.0,33600.0,3150.0,0
2838,18500.0,8,47,32,0.0,37,228.0,826.25,20,9,2720.0,3,47,16,11,7,17,243.0,553.5,70.88,1
5924,310967.13,6,844,177,0.0,574,21700.92701,11789.58397,170,111,32559.43,14,648,0,0,10,10,96.0,762.4,91.07,0
5286,40046.57,6,71,31,0.0,28,0.0,5618.888889,14,8,6.57,7,62,4,0,5,7,258.5,658.0,85.19,0
4706,0.0,1,7,6,0.0,4,-88888.0,-88888.0,1,0,0.0,4,7,1,-88888,0,0,3.0,3.0,0.5,1
7210,60440.0,3,200,75,0.0,43,900.0,3892.325581,12,38,1670.0,9,121,3,3,13,14,335.5,1439.6,192.15,0
6093,122469.92,18,875,230,0.0,186,57486.25,73635.35445,49,168,6641.69,13,361,27,17,18,22,17160.0,44308.0,7480.0,0
5231,65000.0,1,31,16,0.0,31,10558.33333,6610.0,4,1,15000.0,4,31,0,0,0,1,92.5,314.5,18.5,1
193,20.0,-88888,116,1,0.0,-88888,-88888.0,-88888.0,1,9,20.0,7,81,-88888,-88888,55,64,602.0,3268.0,301.0,1
1245,27000.0,4,50,25,0.0,48,-88888.0,1916.129032,8,4,200.0,16,49,6,3,3,8,23.0,253.0,25.3,1
1466,16278.98,4,76,14,0.0,72,905.4347826,1011.620853,40,9,3840.98,3,76,27,24,18,19,108.5,1565.5,162.75,1
2860,5550.0,9,18,6,0.0,18,750.0,1613.461538,18,5,0.0,2,18,8,5,4,4,64.0,256.0,101.33,1
3806,8.6,4,240,70,0.0,39,-88888.0,-88888.0,9,29,8.6,8,240,1,-88888,4,7,150.0,572.5,65.0,1
2745,118581.08,31,99,61,0.0,67,-88888.0,45808.02,65,13,64841.4,3,99,6,2,5,7,259.0,525.0,124.25,0
5369,3200.0,-88888,2,-88888,0.0,2,-88888.0,1075.0,2,2,0.0,5,2,0,0,0,1,129.0,301.0,86.0,0
4960,443556.0,83,83,61,0.0,40,8225.581395,11350.7772,278,96,129126.0,4,83,35,16,35,32,47800.0,59558.8,17909.07,0
2733,93800.01,1,8,2,0.0,6,86666.66667,58333.33333,6,1,0.01,9,7,0,0,3,3,66.0,148.5,28.88,0
2560,50.0,1,1,1,0.0,1,-88888.0,0.0,1,0,0.0,15,1,2,1,0,2,7.0,9.33,1.17,1
7437,47.54,0,26,24,0.0,2,-88888.0,8050.0,13,7,47.54,4,26,1,0,5,11,17.0,200.6,25.5,1
3395,74323.41,1,41,26,0.0,30,-88888.0,2600.0,6,1,18323.41,6,41,21,14,15,18,114.0,848.67,69.67,0
95,41652.27,11,562,89,0.0,99,12235.33333,4929.803922,38,31,9637.57,11,332,91,64,157,180,15252.0,63550.0,4715.0,0
3915,0.0,2,30,16,0.0,1,-88888.0,-88888.0,5,20,0.0,11,20,1,-88888,13,9,100.0,166.67,48.89,1
6909,200034.97,3,137,52,0.0,23,314.2857143,7735.897436,12,20,6804.97,12,76,5,2,16,15,355.0,1589.31,146.55,0
5199,4.0,6,8,2,0.0,0,-88888.0,0.0,13,3,4.0,5,8,0,0,1,0,170.0,612.0,178.5,0
3101,2000.0,2,11,4,0.0,11,-88888.0,3409.0,3,0,3.0,2,11,4,1,4,3,182.5,401.5,54.75,0
6859,102025.86,15,124,68,0.0,76,3072.5,2605.714286,52,25,10005.86,4,124,4,1,10,13,2140.0,3873.4,738.3,1
6328,291043.56,54,4145,1000,0.0,281,11184.0,90461.06774,262,306,422.62,9,2560,3,2,12,13,54697.5,140301.0,14216.25,0
7592,37144.83,8,374,75,0.0,36,-88888.0,14757.27273,25,39,19.61,6,304,6,1,37,35,1474.0,4460.29,416.36,0
4947,51052.5,20,156,90,0.0,126,4610.689655,3110.571429,45,20,4089.5,4,156,27,14,36,31,750.0,2880.0,235.0,1
7298,90000.0,11,251,42,0.0,68,2885.606061,5466.111111,32,20,90000.0,8,201,11,11,18,20,330.0,960.67,117.33,1
426,88620.0,9,505,207,0.0,138,1679.777778,3044.549763,25,38,55.0,9,398,30,12,85,84,4180.0,11172.0,666.27,1
4518,188.61,0,110,110,0.0,0,-88888.0,0.0,156,45,8.61,3,110,7,1,7,9,980.0,3453.33,939.17,1
1286,6000.0,13,31,17,0.0,31,500.0,4103.448276,18,5,0.0,2,31,22,8,17,20,148.0,740.0,111.0,1
4101,0.0,3,20,12,0.0,7,-88888.0,1000.0,7,6,0.0,4,20,4,0,3,3,64.0,163.2,22.4,1
215,70858.78,-88888,405,152,0.0,217,10195.58824,10745.76491,94,44,70858.78,5,405,30,30,45,44,6314.0,17278.8,2130.33,1
4791,2609.13,5,37,29,0.0,18,92.30769231,88.04347826,16,2,2208.46,3,37,17,5,30,27,1064.0,4712.0,304.0,0
2832,206943.15,1,191,1,3.2,97,12399.35897,13597.21311,33,13,771.66,14,97,10,10,9,15,96.0,1670.4,144.0,0
1587,44264.0,16,159,118,0.0,115,11706.25,10569.0,35,8,16654.0,3,159,33,14,24,30,1072.0,2897.75,293.12,1
144,39573.45,21,1257,687,0.0,444,4205.970149,4705.987654,100,37,3753.45,6,1257,77,26,137,158,42471.0,102040.71,6925.29,0
1364,1710.5,1,176,16,0.0,23,1305.555556,1240.384615,3,8,10.5,15,24,4,3,59,69,1197.0,5590.38,124.96,0
1919,2080.0,5,34,24,0.0,21,336.0,1012.777778,21,4,380.0,3,34,18,2,19,20,1248.0,3588.0,409.5,0
2220,14311.0,3,10,6,0.0,8,-88888.0,806.8181818,6,2,3.5,3,10,10,5,6,6,297.5,850.0,63.75,1
891,73265.68,8,557,209,0.0,132,7032.647059,6023.909774,29,45,46955.68,13,466,34,23,88,97,2436.0,10234.36,925.36,1
2206,662005.0,0,144,81,0.0,116,77898.0,34400.12346,6,4,283965.0,7,143,4,1,4,5,696.0,3023.25,76.12,0
7385,19612.5,0,80,49,2.0,17,954.5454545,954.5454545,0,1,612.5,7,79,12,5,10,17,144.0,544.0,2.0,0
243,90443.38,34,1071,506,0.0,382,9734.571429,10719.36909,107,116,915.38,6,1048,33,10,88,101,86856.0,256539.43,17564.57,0
1787,18000.0,1,9,4,0.0,9,-88888.0,2003.846154,7,3,0.0,2,9,4,2,3,2,228.0,370.5,99.75,0
70,353057.59,17,312,188,0.0,165,52615.90909,26252.96226,52,27,6129.75,6,312,52,22,63,82,6640.0,26560.0,1926.79,1
3533,81990.0,10,83,50,0.0,43,1657.894737,4258.333333,34,20,520.0,4,83,0,0,0,0,1044.0,2871.0,435.0,1
7600,9928.81,0,64,38,0.0,14,0.0,956.6666667,2,2,63.81,16,64,3,3,12,14,38.0,290.7,2.85,1
5249,274030.0,2,143,20,0.0,25,40185.0,34161.29032,15,10,1.64,11,48,1,1,23,18,378.0,1680.0,191.62,0
344,100006.78,3,261,51,0.0,55,1876.470588,4323.333333,12,10,13.03,8,197,23,18,62,76,7272.0,21210.0,336.67,1
5243,1297880.0,4,84,8,86.43,46,7798.961039,22167.8711,38,47,0.0,16,51,5,3,4,7,484.0,2031.07,430.7,0
7218,36218.0,1,45,3,0.0,20,12386.25,5956.176471,8,6,10038.0,6,35,7,7,25,29,180.0,612.0,99.0,1
3219,4351.82,2,60,3,0.0,20,-88888.0,24653.13333,6,8,0.82,10,22,0,0,2,4,14.0,89.44,8.94,0
5647,24909.5,7,180,56,0.0,69,1441.666667,825.9036145,25,20,1037.0,10,86,15,9,39,49,337.5,2070.0,183.75,1
3145,0.0,1,4,3,0.0,3,-88888.0,1500.0,2,2,0.0,3,4,0,0,0,0,2.0,4.0,1.0,1
2629,5000.0,-88888,2,-88888,0.0,2,1085.714286,950.0,3,0,5000.0,6,2,2,2,2,2,9.0,27.0,10.5,1
6801,32729.0,47,183,125,0.0,105,1965.555556,2952.945736,136,44,21009.0,4,183,31,16,29,40,4340.0,6869.6,2095.6,1
4031,144639.6,9,119,75,0.0,80,8663.333333,7714.558824,20,6,26564.6,4,119,4,1,3,5,652.0,5835.4,391.2,0
6684,82690.0,14,276,175,0.0,158,4037.727273,3670.574713,46,20,190.0,8,257,32,16,31,34,1472.0,3553.5,396.75,1
829,60584.61,18,833,372,222.59,237,5939.583333,5132.751323,56,67,30041.61,8,758,41,21,67,105,26444.0,69649.22,4362.82,0
889,3115747.46,116,6892,2011,0.0,963,64819.93255,76615.94336,446,370,32545.95,12,3726,75,37,174,195,196009.0,1030332.77,42865.17,0
7253,23377.0,-88888,51,16,0.0,35,351.2121212,561.92,11,3,0.6,4,51,19,19,13,18,176.0,957.0,77.0,1
1593,460960.0,2,102,42,0.0,61,7312.903226,10304.54545,26,9,23109.5,3,102,18,18,14,23,3726.0,16146.0,1449.0,0
6726,80644.5,32,221,165,0.0,146,3400.0,2815.186207,78,32,852.5,3,221,4,0,9,7,535.0,2120.0,186.25,0
1753,32302.0,5,82,22,0.0,82,3649.318182,5011.359223,16,10,0.0,1,82,22,16,16,17,1503.0,5678.0,445.33,0
917,15337.09,0,226,85,482.01,34,700.0,2864.042553,4,7,15337.09,11,159,48,23,118,184,7572.0,23294.42,1007.85,0
863,32838.15,10,190,112,0.0,47,1215.769231,506.9172932,28,16,1832.05,11,158,93,48,92,125,1872.0,20938.67,936.0,0
3661,61.5,1,61,6,0.0,6,-88888.0,-88888.0,1,4,61.5,7,36,0,-88888,4,4,2808.0,9072.0,378.0,0
5538,14373.87,14,175,127,0.0,90,1103.846154,4670.631579,46,19,3569.9,4,175,45,28,27,48,3808.0,9273.6,1172.27,0
2641,1030.0,-88888,4,3,0.0,-88888,-88888.0,-88888.0,3,3,1030.0,11,3,-88888,-88888,0,0,250.0,750.0,208.33,1
606,156436.31,28,830,418,0.0,432,6073.982301,5394.960159,134,66,1998.54,6,829,155,77,167,197,68320.0,288120.0,23100.0,0
885,253.88,6,111,53,0.0,7,-88888.0,200.0,45,18,253.88,7,83,16,5,96,100,7208.0,10202.5,2994.5,1
3899,13035.0,4,15,4,0.0,14,1160.0,1300.0,10,4,10.0,4,15,7,3,6,3,895.0,4296.0,1163.5,0
1567,25.0,8,1,1,0.0,1,0.0,0.0,19,12,17.0,9,1,1,0,0,1,282.0,329.0,150.4,1
3349,53544.78,14,358,138,0.0,119,3592.1875,3670.220588,67,20,3103.33,7,299,0,0,0,0,520.0,1382.0,163.0,0
7654,2700588.86,33,412,315,0.0,181,37699.02703,52555.31818,78,32,159.57,4,412,32,16,38,41,4738.0,18004.4,1998.2,0
3111,116000.0,-88888,5,1,0.0,4,3250.0,6687.5,9,5,43000.0,3,5,2,2,1,1,8.0,16.0,8.0,1
7884,90500.0,7,76,40,0.0,21,833.3333333,3980.0,12,11,46700.0,7,69,12,11,13,17,316.0,1046.75,172.81,0
728,434075.09,16,727,103,0.0,335,21234.96503,18562.5878,69,64,266654.09,11,510,55,38,161,165,7344.5,34274.33,2927.88,1
4224,70050.0,3,50,25,0.0,49,22692.30769,11576.82927,7,1,250.0,4,50,9,6,8,4,781.0,1988.0,142.0,0
6453,0.02,1,18,18,0.0,2,-88888.0,-88888.0,6,5,0.02,4,18,3,-88888,11,10,180.0,500.0,55.0,1
4458,300.0,0,0,0,0.0,0,-88888.0,0.0,1,1,29.29,4,0,5,4,2,2,8.0,10.0,4.0,1
578,50484.08,-88888,1360,13,0.0,7,-88888.0,4550.0,3,98,984.08,15,328,2,2,134,157,12441.0,36468.47,3217.07,1
3587,52100.0,2,23,13,0.0,13,5000.0,15820.0,6,1,100.0,7,22,3,0,6,3,25.0,96.88,20.31,1
6862,1.14,2,133,50,0.0,16,-88888.0,1564.28125,23,22,1.14,8,95,3,0,3,8,712.5,1467.75,267.19,0
6616,17045.75,7,17,10,11.29,14,0.0,336.7910448,15,8,352.75,8,16,25,20,22,25,79.0,1072.14,101.57,1
2200,30025.0,24,98,55,0.0,79,1700.0,9197.111111,72,24,30025.0,2,98,22,9,14,21,3432.0,7817.33,1716.0,0
4923,82128.8,5,41,20,0.0,26,333.3333333,2804.705263,14,3,10128.8,4,41,11,11,5,6,82.0,688.8,139.4,0
2555,169869.0,-88888,83,-88888,0.0,83,64350.0,28773.72881,2,0,43469.0,1,83,20,20,17,17,399.5,2115.0,23.5,1
7925,79140.0,5,158,35,0.0,32,4216.666667,4909.803922,48,56,50140.0,8,121,3,2,18,26,609.0,992.44,312.56,1
2075,70035.68,5,32,8,0.0,32,4040.0,2267.063636,25,5,27.68,2,32,36,25,16,31,840.0,2389.33,233.33,1
1032,1000.0,3,189,114,0.0,24,500.0,500.0,12,13,0.0,5,189,25,0,70,101,1550.0,8742.0,821.5,1
6240,180300.6,0,130,6,0.0,65,15586.0,26836.79268,7,7,17.6,5,130,10,10,9,10,1800.0,7762.5,478.12,0
7862,18220.0,10,257,93,0.0,102,1453.142857,826.6666667,44,33,0.0,12,176,46,25,69,74,4376.0,17251.54,1746.19,1
1887,7760.0,7,102,40,0.0,102,3378.888889,2347.881356,25,9,770.0,1,102,30,19,25,18,14848.0,37120.0,3200.0,1
2432,80000.0,-88888,18,-88888,0.0,18,4945.454545,5666.666667,2,1,10400.0,1,18,2,2,1,2,7.5,37.5,1.5,0
4703,1125487.8,31,417,144,0.0,409,64247.64337,53583.09286,79,25,2052.8,9,412,41,35,24,26,1855.0,30174.67,1793.17,0
360,27183.0,13,211,120,1369.5,72,40600.0,7622.0,31,24,13.0,9,175,23,7,93,115,4980.0,20667.0,2091.6,0
7844,33530.0,14,93,64,0.0,51,185.7142857,1304.313725,37,18,142.0,4,93,22,12,23,31,2070.0,3891.6,717.6,0
7505,15136.0,1,31,12,0.0,17,-88888.0,485.3166667,1,0,0.0,8,29,3,1,10,12,15.0,169.29,6.43,1
7357,47100.0,12,90,66,0.0,39,2469.545455,2176.6,48,5,20000.0,4,90,12,7,17,11,665.0,980.0,224.0,1
6894,20080.0,11,173,91,0.0,46,2056.25,1834.375,30,11,15080.0,6,173,6,2,16,19,161.0,617.71,72.29,1
3889,3050.0,3,38,36,0.0,23,-88888.0,775.0,10,3,50.0,3,38,3,0,3,1,210.0,1260.0,210.0,0
1302,11652.0,3,41,19,0.0,36,712.5,912.295082,12,5,5452.0,3,41,48,28,29,45,252.0,1464.75,102.38,1
7507,115715.0,2,97,50,0.0,36,0.0,19247.61905,6,2,15553.0,7,97,3,2,11,18,381.0,1651.0,142.88,0
34,175000.03,4,426,186,0.0,96,1954.4,3345.795455,13,25,0.03,6,404,21,11,74,70,10890.0,35710.71,2156.79,0
1433,65951.48,-88888,56,1,0.0,55,19230.3,18958.77358,9,4,10.0,2,56,3,3,2,3,27.0,282.0,16.5,0
3505,41.0,14,40,40,0.0,7,-88888.0,0.0,28,8,41.0,4,40,2,0,8,8,218.5,471.5,86.25,1
7362,1042186.05,2,110,98,0.0,13,344016.6667,167325.7,7,6,0.82,4,110,11,8,26,15,152.0,1033.6,79.8,1
936,110144.0,42,1436,693,0.0,487,4148.588235,6073.363844,120,90,7465.0,8,1300,191,104,331,410,145993.0,468000.78,27136.62,0
1247,100004.76,7,92,65,0.0,68,6126.666667,3039.473684,13,6,0.06,2,92,5,0,5,4,112.0,443.33,30.33,0
853,109007.26,20,607,379,0.0,264,6607.083333,5442.660944,92,71,87667.26,7,603,72,45,75,112,4416.0,16008.0,1305.25,1
3321,0.0,2,59,25,0.0,3,-88888.0,0.0,8,9,0.0,10,34,2,0,2,3,213.0,710.0,116.64,0
2356,0.0,3,4,4,0.0,3,-88888.0,-88888.0,4,3,0.0,3,4,0,-88888,0,0,125.0,166.67,83.33,0
5020,39840.63,27,635,149,0.0,102,4700.0,9047.777778,75,80,151.63,10,598,5,5,19,24,39456.0,124213.33,17048.89,0
1534,31501.0,15,90,46,0.0,76,4533.333333,4592.705882,54,24,18221.0,3,90,11,6,9,10,280.0,600.0,135.0,1
5553,109320.02,14,284,161,0.0,170,4317.777778,2777.102804,47,18,8250.02,5,284,37,25,29,26,1377.0,5763.0,620.5,1
1637,1200.11,-88888,9,8,0.0,1,0.0,120.0,5,3,200.11,2,9,2,2,6,5,48.0,124.0,10.0,1
6550,110010.0,23,243,177,0.0,149,3025.3125,3742.970297,65,10,10.0,4,243,25,16,21,17,2688.0,8366.4,1243.2,0
4715,210400.0,3,61,31,0.0,50,-88888.0,7134.857143,4,0,49590.0,3,61,5,4,7,6,92.0,293.25,14.38,0
2862,198800.0,-88888,134,-88888,0.0,52,26946.78571,22962.2973,19,11,38800.0,13,52,0,0,0,0,39.0,284.56,39.0,0
3256,20000.0,-88888,28,6,0.0,4,-88888.0,22777.77778,2,1,0.0,13,18,0,0,0,0,10.0,47.14,4.29,1
4137,5004.29,19,191,54,22.21,41,-88888.0,194.2267308,34,29,1704.29,11,89,0,0,13,21,594.5,1452.08,201.58,1
677,88042.59,29,1112,518,0.0,345,6664.02027,7917.477954,99,109,5029.96,7,1076,57,32,101,127,77350.0,173400.0,12112.5,0
447,500128.01,37,612,277,0.0,185,5238.333333,7722.234501,113,77,170294.11,11,470,139,72,485,439,32227.0,148795.83,10560.88,1
3501,31010.0,6,402,223,0.0,162,1322.727273,1981.353383,34,31,310.0,5,402,8,8,2,6,186.0,736.0,50.33,1
4240,63920.8,17,107,63,0.0,89,5100.0,3044.8,33,12,5250.8,3,107,27,18,14,22,325.5,1116.0,135.62,1
5974,45500.0,9,79,55,0.0,14,-88888.0,6208.333333,26,13,0.0,4,79,0,0,2,5,1040.0,1696.0,432.0,1
2265,910059.53,3,68,33,0.0,68,6500.0,7624.83871,9,5,25675.57,1,68,19,13,17,13,1472.5,6277.5,348.75,1
4554,1621.02,1,1452,6,0.0,2,-88888.0,-88888.0,1,23,1621.02,20,11,0,-88888,15,20,450.0,3069.47,286.18,0
2142,306347.62,2,48,14,0.0,48,6508.064516,9707.446809,4,1,279282.05,2,48,10,8,8,8,651.0,4123.0,180.83,0
1598,2950.0,5,50,24,0.0,40,287.5,409.7014925,35,10,0.0,2,50,8,5,7,7,220.0,513.33,116.67,1
929,225110.0,5,287,40,345.0,45,-88888.0,6172.727273,11,24,10.0,9,184,22,7,70,87,2691.0,9913.0,1364.67,0
5394,188500.0,45,426,168,0.0,404,14220.85366,16413.8253,111,38,63780.81,4,426,22,11,15,20,456.0,5882.4,630.8,1
6218,1013.64,1,136,32,361.25,1,-88888.0,0.0,20,27,13.64,10,84,1,1,10,14,600.0,2167.5,234.38,0
2894,250.0,-88888,1,-88888,0.0,1,-88888.0,1350.0,3,3,50.0,6,1,3,3,3,3,158.0,355.5,79.0,0
2748,18319.31,-88888,24,1,0.0,23,1000.0,1909.615385,23,12,0.0,2,24,6,6,5,5,4422.0,10050.0,1541.0,0
6773,100.03,3,68,8,7.75,4,-88888.0,714.2857143,6,18,3.78,8,42,0,0,12,10,248.0,530.88,102.69,1
4304,31858.0,0,24,16,0.0,10,-88888.0,1684.615385,9,1,21858.0,3,24,3,3,3,3,9.0,30.75,3.75,1
6280,127825.0,4,66,30,0.0,54,8604.761905,9993.023256,9,6,75.0,5,66,13,6,10,12,189.0,441.0,36.0,1
1215,8100.0,-88888,11,-88888,0.0,5,-88888.0,1457.142857,1,4,8000.0,7,9,1,1,2,9,12.0,60.0,8.4,1
5476,500.0,85,138,98,0.0,91,-88888.0,9317.857143,110,62,500.0,7,117,9,0,10,3,1683.0,6732.0,1765.88,1
5720,4066.0,0,12,10,0.0,5,-88888.0,1350.0,2,1,2066.0,3,12,1,0,3,2,36.0,67.5,4.5,1
5641,200.0,7,244,63,135.68,11,-88888.0,1254.375,28,38,165.0,22,77,1,0,26,20,630.0,2200.91,291.14,0
2038,5022.5,10,35,31,0.0,35,5342.857143,4854.545455,13,1,22.5,1,35,8,2,6,4,91.0,409.5,42.25,0
2881,42300.0,-88888,7,1,0.0,6,5066.666667,5066.666667,4,2,100.0,2,7,0,0,0,0,82.5,247.5,41.25,0
1162,405800.0,6,84,14,0.0,82,21336.2069,23951.53061,26,11,255400.0,9,82,17,9,12,11,54.0,392.4,50.4,1
3490,95005.0,7,74,28,0.5,17,1162.162162,2196.078431,28,24,0.44,9,44,0,0,3,1,48.0,62.0,17.25,0
7716,2500.0,0,64,41,0.0,12,0.0,357.1428571,4,3,0.0,9,55,8,1,19,24,140.0,513.33,25.28,1
7188,259189.47,6,79,47,286.88,44,1805.714286,3762.037037,32,15,33563.47,8,73,27,17,24,23,2295.0,12106.12,1061.44,0
1232,31032.0,-88888,6,-88888,0.0,6,4875.0,4875.0,0,0,-88888.0,0,6,1,1,0,0,1.0,6.0,0.0,1
6421,77456.76,2,219,73,0.0,154,3312.068966,4506.186567,9,2,11594.76,6,219,23,15,23,18,666.0,3092.14,179.71,0
1167,110144.75,-88888,96,-88888,0.0,96,3730.746269,3023.404255,25,9,46117.88,1,96,17,17,14,9,255.0,943.5,106.25,1
4022,505240.0,24,240,100,0.0,206,6591.666667,9970.983607,87,29,40540.0,4,240,31,17,37,36,5520.0,14030.0,2024.0,0
2292,15407.0,14,42,23,0.0,42,-88888.0,1002.0,22,6,720.0,1,42,20,6,9,12,310.0,700.0,115.0,1
3579,2000.0,4,24,22,0.0,21,-88888.0,2000.0,4,2,0.0,4,24,1,0,1,1,2.0,8.5,0.5,1
1878,10258.0,0,12,1,0.0,11,-88888.0,1809.375,2,1,10.0,8,12,3,1,0,2,7.0,28.0,1.0,1
7881,32000.0,6,110,40,0.0,28,6500.0,3310.714286,16,9,0.0,6,107,9,3,14,17,288.0,630.86,84.57,1
5985,227.0,10,204,91,408.0,37,-88888.0,-88888.0,25,13,227.0,9,99,12,-88888,35,42,5712.0,14382.0,1887.0,0
5559,6000.0,1,14,9,0.0,8,1833.333333,1550.0,6,1,3000.0,3,14,4,1,5,6,108.0,216.0,40.5,1
5206,10911.0,13,87,67,287.94,43,833.3333333,10787.22222,37,13,171.0,8,87,16,6,17,22,1084.0,5115.12,813.0,1
4210,15000.0,8,26,4,0.0,0,0.0,0.0,25,11,5000.0,7,26,0,0,0,0,534.0,1207.86,197.07,0
5069,102100.0,0,102,26,0.0,4,-88888.0,14240.0,2,5,2100.0,10,50,2,0,5,4,11.0,85.0,11.0,1
4543,131311.0,77,1220,673,424.6,644,8930.763889,7520.74,183,158,1426.0,9,1098,0,0,19,21,31652.0,99124.8,13818.8,1
2395,30079.0,23,77,71,0.0,77,-88888.0,4285.714286,24,8,79.0,2,77,23,0,15,16,2064.0,10176.0,672.0,0
2609,15000.0,10,53,39,0.0,30,1000.0,1048.484848,28,10,0.0,3,53,20,10,23,27,4542.5,9776.25,1431.88,0
732,22620.0,2,37,20,0.0,9,1522.727273,1263.333333,8,9,9970.0,5,37,6,4,25,31,175.0,700.0,91.67,1
273,8945.92,22,482,284,0.0,123,2365.666667,20916.75314,85,34,85.16,6,481,38,20,93,99,8556.0,23506.0,1564.0,0
1434,639679.4,2,387,4,0.0,387,47727.47587,62043.61272,75,23,100191.0,1,387,10,10,9,6,3811.0,7104.0,703.0,0
2618,25150.0,-88888,11,-88888,0.0,11,2425.0,3656.666667,2,1,3250.0,1,11,2,2,1,2,30.0,150.0,15.0,0
5756,40059.63,16,151,80,3.45,77,307.6508333,468.2484892,56,38,5000.01,10,138,8,7,12,11,304.0,1858.55,307.45,1
5555,51143.39,35,320,243,0.0,148,1021.470588,1743.964286,132,44,44977.63,3,320,7,3,8,9,12220.0,35100.0,5297.5,0
2424,0.0,3,1,0,0.0,1,-88888.0,250.0,7,1,0.0,1,1,0,0,0,0,94.5,94.5,47.25,1
4403,19073.0,-88888,8,-88888,0.0,6,2680.75,2060.428571,5,0,400.0,5,8,3,3,1,2,14.0,28.0,5.83,1
2768,344728.27,60,561,201,0.0,516,24611.76613,18107.29326,199,71,183.01,2,561,8,3,6,8,7434.0,24360.0,3087.0,0
2763,118000.0,4,38,5,0.0,38,11003.33333,18170.38961,9,3,95300.0,1,38,39,33,21,28,2648.0,11585.0,744.75,1
7051,142189.2,6,92,71,0.0,42,326.0,7614.615385,21,14,34.2,4,92,9,2,13,11,1462.0,3319.6,292.4,0
5564,35259.35,6,38,11,0.0,23,215.7894737,546.3291139,24,9,9.35,6,38,18,13,22,25,3555.0,12798.0,1574.36,1
5697,15000.0,23,51,42,0.0,43,5000.0,1888.888889,38,12,0.0,3,51,12,2,6,12,897.0,1362.75,345.0,0
1439,254570.0,-88888,68,1,0.0,67,17113.88085,21666.13333,18,4,0.0,2,68,0,0,0,0,2816.0,6720.0,704.0,0
864,146773.0,11,426,226,0.0,132,2075.853659,10407.98387,33,48,93.0,6,426,66,32,84,79,8897.0,21566.0,2152.5,0
106,680151.0,69,591,288,0.0,241,14187.67123,33026.50171,195,51,486801.0,9,591,54,27,76,84,61264.0,83769.14,17074.21,0
4321,6600.0,-88888,31,3,18.25,8,72.72727273,483.8709677,11,4,1050.0,9,16,11,11,21,19,182.5,511.0,86.69,0
2563,370128.0,13,191,105,0.0,155,7576.388889,5809.266272,44,10,11768.0,3,191,15,11,16,12,15120.0,57960.0,6160.0,0
3734,10.0,2,250,250,0.0,131,-88888.0,-88888.0,2,1,10.0,3,250,25,-88888,19,23,2277.0,7656.0,33.0,0
3132,10000.67,3,8,2,0.0,7,-88888.0,892.8571429,4,0,0.67,3,8,1,1,0,0,6.0,8.0,2.0,1
